expanded_sample_id,question_id,source_model,response_index,true_faithfulness_label,predicted_faithfulness_label,faithfulness_score,threshold,aggregation_strategy,claim_count,correct
case_91a973c89890c1ef,1273,Mistral-7B-Instruct-v0.3,3,1,0,0.0038127899169921875,0.12000000000000001,max_entail,2,False
case_a36d0bebf84599ce,1171,Llama-2-7b-chat-hf,0,1,0,0.01334381103515625,0.12000000000000001,max_entail,1,False
case_e8725800cf90fb91,1171,Llama-3.1-8B-Instruct,1,1,0,0.000518798828125,0.12000000000000001,max_entail,1,False
case_329d22500dff739d,1171,Mistral-7B-Instruct-v0.3,3,1,0,0.00363922119140625,0.12000000000000001,max_entail,1,False
case_c9507057cca9d47f,1773,Llama-2-7b-chat-hf,0,1,0,0.08514404296875,0.12000000000000001,max_entail,1,False
case_326fdc916aeedaba,1773,Llama-2-7b-chat-hf,0,1,0,0.040496826171875,0.12000000000000001,max_entail,1,False
case_5016cfc4fa59592b,1773,Llama-3.1-8B-Instruct,1,1,0,0.002231597900390625,0.12000000000000001,max_entail,1,False
case_2858c5df5e7010b7,1773,Mistral-7B-Instruct-v0.1,2,1,0,0.0016527175903320312,0.12000000000000001,max_entail,1,False
case_10a2fac6565053cb,606,Llama-3.1-8B-Instruct,1,1,0,0.061126708984375,0.12000000000000001,max_entail,1,False
case_8d3dcd20302ce393,606,Mistral-7B-Instruct-v0.1,2,0,1,0.40869140625,0.12000000000000001,max_entail,1,False
case_105c3417434b3491,606,Llama-3.1-8B-Instruct,1,1,0,0.01337432861328125,0.12000000000000001,max_entail,1,False
case_92a2302562afae0d,246,Llama-2-7b-chat-hf,0,1,0,0.006717681884765625,0.12000000000000001,max_entail,1,False
case_604fd13b687085aa,246,Llama-3.1-8B-Instruct,1,1,0,0.0011930465698242188,0.12000000000000001,max_entail,1,False
case_18614ba63e66b94f,246,Mistral-7B-Instruct-v0.1,2,1,0,0.0008845329284667969,0.12000000000000001,max_entail,1,False
case_0171a36488fbb85c,246,Mistral-7B-Instruct-v0.3,3,1,0,0.006656646728515625,0.12000000000000001,max_entail,1,False
case_4108db1a6b36e428,1550,Llama-3.1-8B-Instruct,1,1,0,0.0052490234375,0.12000000000000001,max_entail,1,False
case_61e96764c2c28b13,1550,Mistral-7B-Instruct-v0.1,2,1,0,0.007080078125,0.12000000000000001,max_entail,1,False
case_f27ca8b150192d68,1550,Mistral-7B-Instruct-v0.3,3,1,0,0.013427734375,0.12000000000000001,max_entail,1,False
case_0c388f8f56565ab5,738,Llama-2-7b-chat-hf,0,1,0,0.004276275634765625,0.12000000000000001,max_entail,3,False
case_009839a55b2924c5,738,Mistral-7B-Instruct-v0.3,3,1,0,0.08782958984375,0.12000000000000001,max_entail,1,False
case_982d7b4fd52c69f3,738,Llama-2-7b-chat-hf,0,1,0,0.0036716461181640625,0.12000000000000001,max_entail,2,False
case_9e8d141c554c808f,738,Llama-3.1-8B-Instruct,1,1,0,0.00902557373046875,0.12000000000000001,max_entail,1,False
case_99ed08ef58507460,738,Mistral-7B-Instruct-v0.1,2,1,0,0.0093231201171875,0.12000000000000001,max_entail,1,False
case_dad7cc7b37eb1365,443,Llama-2-7b-chat-hf,0,0,1,0.96875,0.12000000000000001,max_entail,2,False
case_6d037d44ca5c61ec,443,Mistral-7B-Instruct-v0.3,3,1,0,0.0032863616943359375,0.12000000000000001,max_entail,1,False
case_65c86468c85d88e2,443,Llama-3.1-8B-Instruct,1,1,0,0.005916595458984375,0.12000000000000001,max_entail,1,False
case_809ca0f36678c235,443,Mistral-7B-Instruct-v0.3,3,1,0,0.0125885009765625,0.12000000000000001,max_entail,1,False
case_e93a2b3793322cfb,646,Llama-2-7b-chat-hf,0,1,0,0.034912109375,0.12000000000000001,max_entail,1,False
case_2751c912c7cae9a5,646,Llama-3.1-8B-Instruct,1,1,0,0.022552490234375,0.12000000000000001,max_entail,1,False
case_880581277ccf1cff,646,Mistral-7B-Instruct-v0.1,2,1,0,0.0083465576171875,0.12000000000000001,max_entail,1,False
case_121d9f8c1bf0e4ba,646,Mistral-7B-Instruct-v0.3,3,1,0,0.032073974609375,0.12000000000000001,max_entail,1,False
case_b7073e48fe6b4491,646,Llama-3.1-8B-Instruct,1,1,0,0.00769805908203125,0.12000000000000001,max_entail,1,False
case_80ee430d86ef7ae3,646,Mistral-7B-Instruct-v0.1,2,1,0,0.005474090576171875,0.12000000000000001,max_entail,1,False
case_cb8036c79048b306,2258,Llama-2-7b-chat-hf,0,1,0,0.0130462646484375,0.12000000000000001,max_entail,1,False
case_034b31391f6c1112,2258,Llama-2-7b-chat-hf,0,1,0,0.005260467529296875,0.12000000000000001,max_entail,2,False
case_0c4eb57c585c96c4,2258,Mistral-7B-Instruct-v0.1,2,1,0,0.004909515380859375,0.12000000000000001,max_entail,2,False
case_b0accfc52e58d69b,876,Llama-2-7b-chat-hf,0,1,0,0.0017242431640625,0.12000000000000001,max_entail,1,False
case_50c482f798bfe49e,876,Mistral-7B-Instruct-v0.1,2,1,0,0.0135650634765625,0.12000000000000001,max_entail,1,False
case_f41dfe407dac06ad,876,Llama-2-7b-chat-hf,0,1,0,0.06195068359375,0.12000000000000001,max_entail,3,False
case_7b6d5e3e4aaba553,876,Mistral-7B-Instruct-v0.1,2,1,0,0.005802154541015625,0.12000000000000001,max_entail,1,False
case_194e2a60d9e29d95,1426,Llama-2-7b-chat-hf,0,0,1,0.12286376953125,0.12000000000000001,max_entail,2,False
case_221271f60bcdd7d9,1426,Llama-3.1-8B-Instruct,1,1,0,0.027435302734375,0.12000000000000001,max_entail,2,False
case_7ea1d72821331e10,1426,Llama-3.1-8B-Instruct,1,1,0,0.003314971923828125,0.12000000000000001,max_entail,1,False
case_617413f545580e3f,1426,Mistral-7B-Instruct-v0.1,2,1,0,0.00579071044921875,0.12000000000000001,max_entail,1,False
case_d39521e3921a5609,1426,Mistral-7B-Instruct-v0.3,3,1,0,0.0063629150390625,0.12000000000000001,max_entail,2,False
case_0360f7a17ad36688,1931,Mistral-7B-Instruct-v0.1,2,1,0,0.010101318359375,0.12000000000000001,max_entail,1,False
case_84795164bf3a82d2,1931,Mistral-7B-Instruct-v0.3,3,1,0,0.0036792755126953125,0.12000000000000001,max_entail,1,False
case_b72c2d4748423c0a,306,Llama-2-7b-chat-hf,0,1,0,0.01125335693359375,0.12000000000000001,max_entail,2,False
case_54587f09c9873793,306,Llama-3.1-8B-Instruct,1,1,0,0.0163421630859375,0.12000000000000001,max_entail,1,False
case_44d6c2bf7285d391,1542,Mistral-7B-Instruct-v0.3,3,0,1,0.9287109375,0.12000000000000001,max_entail,1,False
case_dcc5c41af0553454,1542,Llama-3.1-8B-Instruct,1,1,0,0.0002982616424560547,0.12000000000000001,max_entail,1,False
case_b858a769a7ac9e8c,2208,Mistral-7B-Instruct-v0.1,2,1,0,0.0191802978515625,0.12000000000000001,max_entail,1,False
case_edada87d8ffb402c,2208,Mistral-7B-Instruct-v0.3,3,1,0,0.055633544921875,0.12000000000000001,max_entail,3,False
case_2a689418a8bfd686,781,Llama-3.1-8B-Instruct,1,1,0,0.08966064453125,0.12000000000000001,max_entail,1,False
case_2d8706cdc210beb8,781,Mistral-7B-Instruct-v0.1,2,1,0,0.0845947265625,0.12000000000000001,max_entail,1,False
case_e0840b7a95f2f7e2,781,Mistral-7B-Instruct-v0.3,3,1,0,0.035675048828125,0.12000000000000001,max_entail,1,False
case_0bf7f3f3d4b0ed3e,781,Llama-3.1-8B-Instruct,1,1,0,0.0027942657470703125,0.12000000000000001,max_entail,2,False
case_36a9c816e808c73a,573,Llama-2-7b-chat-hf,0,0,1,0.436279296875,0.12000000000000001,max_entail,2,False
case_268e4d94ad473017,573,Mistral-7B-Instruct-v0.1,2,0,1,0.8115234375,0.12000000000000001,max_entail,1,False
case_b9bd1e93942f2af5,573,Mistral-7B-Instruct-v0.3,3,0,1,0.76953125,0.12000000000000001,max_entail,2,False
case_7f264210ae8cd57a,573,Llama-3.1-8B-Instruct,1,1,0,0.029205322265625,0.12000000000000001,max_entail,1,False
case_085f9aff3ac668e5,1254,Llama-3.1-8B-Instruct,1,1,0,0.0230712890625,0.12000000000000001,max_entail,1,False
case_a99d5bd67d34666d,1254,Mistral-7B-Instruct-v0.3,3,1,0,0.047515869140625,0.12000000000000001,max_entail,1,False
case_0e0446a66edb05a9,1254,Llama-2-7b-chat-hf,0,0,1,0.164794921875,0.12000000000000001,max_entail,2,False
case_11dfb28c0aea0e35,1254,Llama-3.1-8B-Instruct,1,1,0,0.0141448974609375,0.12000000000000001,max_entail,1,False
case_c4a562a17ba3a30b,1254,Mistral-7B-Instruct-v0.3,3,1,0,0.00971221923828125,0.12000000000000001,max_entail,1,False
case_80572e01e72b39c9,1401,Mistral-7B-Instruct-v0.3,3,1,0,0.00829315185546875,0.12000000000000001,max_entail,1,False
case_2d95311582a8b132,1401,Llama-2-7b-chat-hf,0,1,0,0.009674072265625,0.12000000000000001,max_entail,2,False
case_1df61b11e8125d31,1401,Llama-3.1-8B-Instruct,1,1,0,0.0019102096557617188,0.12000000000000001,max_entail,2,False
case_b48b5e24cfa72989,1401,Mistral-7B-Instruct-v0.3,3,1,0,0.001377105712890625,0.12000000000000001,max_entail,2,False
case_efeabbf3c3260b8c,1983,Llama-2-7b-chat-hf,0,1,0,0.0015087127685546875,0.12000000000000001,max_entail,1,False
case_9b3e1071263092de,1983,Llama-3.1-8B-Instruct,1,1,0,0.052734375,0.12000000000000001,max_entail,1,False
case_03dc17b7db73846a,1983,Mistral-7B-Instruct-v0.3,3,1,0,0.024993896484375,0.12000000000000001,max_entail,1,False
case_533b89935f74640c,1983,Mistral-7B-Instruct-v0.3,3,1,0,0.0168914794921875,0.12000000000000001,max_entail,1,False
case_abe41f1669a5eab9,300,Llama-3.1-8B-Instruct,1,1,0,0.07354736328125,0.12000000000000001,max_entail,1,False
case_6904b683a4c9539e,300,Llama-2-7b-chat-hf,0,1,0,0.028076171875,0.12000000000000001,max_entail,1,False
case_375a7b8bd6d84952,300,Mistral-7B-Instruct-v0.1,2,1,0,0.0026683807373046875,0.12000000000000001,max_entail,1,False
case_8beceb5092417e44,300,Mistral-7B-Instruct-v0.3,3,1,0,0.0279388427734375,0.12000000000000001,max_entail,1,False
case_59ab0466d58e3daa,2022,Llama-2-7b-chat-hf,0,1,0,0.00861358642578125,0.12000000000000001,max_entail,1,False
case_05a656c4ab5f372d,2022,Llama-3.1-8B-Instruct,1,1,0,0.00533294677734375,0.12000000000000001,max_entail,1,False
case_bba6c090e6974de8,2022,Llama-3.1-8B-Instruct,1,1,0,0.001285552978515625,0.12000000000000001,max_entail,1,False
case_7586e603b02fe21f,1772,Mistral-7B-Instruct-v0.1,2,0,1,0.2274169921875,0.12000000000000001,max_entail,2,False
case_ec3d5252c2028445,1772,Llama-2-7b-chat-hf,0,0,1,0.96337890625,0.12000000000000001,max_entail,2,False
case_d9e731b4e7df0110,1772,Mistral-7B-Instruct-v0.3,3,0,1,0.970703125,0.12000000000000001,max_entail,3,False
case_625eaf4c8e91f9a9,1213,Llama-2-7b-chat-hf,0,0,1,0.98193359375,0.12000000000000001,max_entail,1,False
case_2ac0d1900c1fc0d1,1213,Mistral-7B-Instruct-v0.3,3,1,0,0.06622314453125,0.12000000000000001,max_entail,1,False
case_20a8b6cddaa90bfd,1213,Llama-2-7b-chat-hf,0,1,0,0.00954437255859375,0.12000000000000001,max_entail,2,False
case_cc7259537ee15b73,1213,Mistral-7B-Instruct-v0.1,2,1,0,0.021514892578125,0.12000000000000001,max_entail,1,False
case_ded5af7beefe379a,1213,Mistral-7B-Instruct-v0.3,3,1,0,0.0051116943359375,0.12000000000000001,max_entail,1,False
case_15d2e646a8557c13,282,Llama-3.1-8B-Instruct,1,1,0,0.07196044921875,0.12000000000000001,max_entail,1,False
case_9ccc3605e1f79a08,282,Llama-2-7b-chat-hf,0,0,1,0.99658203125,0.12000000000000001,max_entail,4,False
case_c4f3909c88d271df,282,Llama-3.1-8B-Instruct,1,1,0,0.00665283203125,0.12000000000000001,max_entail,1,False
case_831c94da6ce11297,282,Mistral-7B-Instruct-v0.3,3,0,1,0.96728515625,0.12000000000000001,max_entail,4,False
case_516754d1f589163d,710,Llama-3.1-8B-Instruct,1,0,1,0.18798828125,0.12000000000000001,max_entail,3,False
case_38027cd8c57ddc2e,710,Llama-2-7b-chat-hf,0,1,0,0.10797119140625,0.12000000000000001,max_entail,4,False
case_686094ba3437bca5,710,Llama-3.1-8B-Instruct,1,1,0,0.00266265869140625,0.12000000000000001,max_entail,1,False
case_54c12f31cd05ed12,710,Mistral-7B-Instruct-v0.1,2,1,0,0.00519561767578125,0.12000000000000001,max_entail,1,False
case_06aa68b013a00ccb,710,Mistral-7B-Instruct-v0.3,3,1,0,0.00754547119140625,0.12000000000000001,max_entail,1,False
case_ca19be747a3c0508,773,Llama-2-7b-chat-hf,0,1,0,0.00617218017578125,0.12000000000000001,max_entail,1,False
case_c19a8e97ee13b898,773,Mistral-7B-Instruct-v0.3,3,1,0,0.008819580078125,0.12000000000000001,max_entail,1,False
case_4cb0334d4de90374,773,Llama-3.1-8B-Instruct,1,1,0,0.0029926300048828125,0.12000000000000001,max_entail,1,False
case_089d12692d9bbe44,773,Mistral-7B-Instruct-v0.1,2,1,0,0.00359344482421875,0.12000000000000001,max_entail,1,False
case_8c6f1b20e12f9f48,855,Llama-2-7b-chat-hf,0,1,0,0.0789794921875,0.12000000000000001,max_entail,2,False
case_ed88a3988c2c59ce,855,Llama-3.1-8B-Instruct,1,1,0,0.061859130859375,0.12000000000000001,max_entail,1,False
case_0df8bfc6c51bae28,855,Mistral-7B-Instruct-v0.1,2,1,0,0.061859130859375,0.12000000000000001,max_entail,1,False
case_5cb8749329b56cd8,855,Mistral-7B-Instruct-v0.3,3,1,0,0.03369140625,0.12000000000000001,max_entail,1,False
case_eaa302ca64e7b1c8,855,Llama-3.1-8B-Instruct,1,1,0,0.0012063980102539062,0.12000000000000001,max_entail,1,False
case_43e86d226acdedb5,855,Mistral-7B-Instruct-v0.1,2,1,0,0.0010356903076171875,0.12000000000000001,max_entail,1,False
case_70bff1456d8f1cbd,855,Mistral-7B-Instruct-v0.3,3,1,0,0.00916290283203125,0.12000000000000001,max_entail,2,False
case_1505d06e20d6f76f,407,Mistral-7B-Instruct-v0.1,2,1,0,0.050689697265625,0.12000000000000001,max_entail,1,False
case_dbb3376f90414159,407,Llama-3.1-8B-Instruct,1,1,0,0.0562744140625,0.12000000000000001,max_entail,2,False
case_17e130c4c21896d0,407,Mistral-7B-Instruct-v0.3,3,1,0,0.00455474853515625,0.12000000000000001,max_entail,1,False
case_248cd30491d119f1,2191,Llama-3.1-8B-Instruct,1,1,0,0.03875732421875,0.12000000000000001,max_entail,1,False
case_0f3e4dd1a3118bc3,2191,Mistral-7B-Instruct-v0.3,3,0,1,0.6416015625,0.12000000000000001,max_entail,1,False
case_dd3da0ff2f4d95a6,2037,Llama-3.1-8B-Instruct,1,1,0,0.029815673828125,0.12000000000000001,max_entail,1,False
case_3921db76d4cbf74b,2037,Mistral-7B-Instruct-v0.3,3,1,0,0.1107177734375,0.12000000000000001,max_entail,1,False
case_c41cd7a830419b08,2037,Llama-2-7b-chat-hf,0,1,0,0.01751708984375,0.12000000000000001,max_entail,1,False
case_f164302d0bceddf2,2037,Llama-3.1-8B-Instruct,1,1,0,0.0191650390625,0.12000000000000001,max_entail,1,False
case_cfa9730e45eab459,2037,Mistral-7B-Instruct-v0.1,2,0,1,0.56494140625,0.12000000000000001,max_entail,1,False
case_b8f9bfe9f1b0bb02,1226,Mistral-7B-Instruct-v0.1,2,1,0,0.06787109375,0.12000000000000001,max_entail,1,False
case_5130b6b74502c9db,1226,Mistral-7B-Instruct-v0.1,2,1,0,0.001220703125,0.12000000000000001,max_entail,1,False
case_652305f874e259fe,1107,Llama-2-7b-chat-hf,0,0,1,0.40673828125,0.12000000000000001,max_entail,4,False
case_d2ec8267295c541c,1107,Mistral-7B-Instruct-v0.3,3,1,0,0.005603790283203125,0.12000000000000001,max_entail,1,False
case_72e573143a9b682d,2228,Llama-2-7b-chat-hf,0,0,1,0.60693359375,0.12000000000000001,max_entail,1,False
case_0bb01f208bcaac62,2228,Llama-3.1-8B-Instruct,1,1,0,0.0455322265625,0.12000000000000001,max_entail,1,False
case_57f7c5551ee99eca,926,Mistral-7B-Instruct-v0.1,2,1,0,0.00807952880859375,0.12000000000000001,max_entail,1,False
case_b599e82a45c9f89a,2298,Llama-2-7b-chat-hf,0,1,0,0.007556915283203125,0.12000000000000001,max_entail,1,False
case_27f5cb877352ce9f,2298,Llama-3.1-8B-Instruct,1,1,0,0.006206512451171875,0.12000000000000001,max_entail,1,False
case_e704dbe022283f35,2298,Mistral-7B-Instruct-v0.3,3,1,0,0.004245758056640625,0.12000000000000001,max_entail,1,False
case_450efcb529db3308,2062,Llama-2-7b-chat-hf,0,1,0,0.0679931640625,0.12000000000000001,max_entail,1,False
case_c9cbdc4055578be2,2062,Llama-3.1-8B-Instruct,1,1,0,0.006626129150390625,0.12000000000000001,max_entail,1,False
case_7a6dd19d33c82486,2062,Mistral-7B-Instruct-v0.1,2,1,0,0.00913238525390625,0.12000000000000001,max_entail,1,False
case_8de888fe49b3bde8,808,Mistral-7B-Instruct-v0.1,2,1,0,0.006927490234375,0.12000000000000001,max_entail,1,False
case_a0cc64454a1279f5,808,Mistral-7B-Instruct-v0.3,3,1,0,0.00991058349609375,0.12000000000000001,max_entail,1,False
case_a2f254969cfc73c1,183,Mistral-7B-Instruct-v0.1,2,0,1,0.18603515625,0.12000000000000001,max_entail,1,False
case_9c3523e255c1fb22,183,Llama-2-7b-chat-hf,0,0,1,0.283447265625,0.12000000000000001,max_entail,1,False
case_834da3abb93ca4ea,183,Llama-3.1-8B-Instruct,1,1,0,0.00970458984375,0.12000000000000001,max_entail,1,False
case_28836932e5ff4e58,183,Mistral-7B-Instruct-v0.1,2,1,0,0.0020389556884765625,0.12000000000000001,max_entail,1,False
case_9e226d7f7213f310,183,Mistral-7B-Instruct-v0.3,3,1,0,0.010223388671875,0.12000000000000001,max_entail,1,False
case_75fd672b861afc39,1159,Mistral-7B-Instruct-v0.1,2,0,1,0.9453125,0.12000000000000001,max_entail,1,False
case_0d645adc75029cf1,1159,Llama-2-7b-chat-hf,0,1,0,0.0019855499267578125,0.12000000000000001,max_entail,1,False
case_04bcdf4e95a5961f,1159,Llama-3.1-8B-Instruct,1,1,0,0.0009560585021972656,0.12000000000000001,max_entail,1,False
case_2486f4f906363031,1159,Mistral-7B-Instruct-v0.1,2,1,0,0.003631591796875,0.12000000000000001,max_entail,1,False
case_396e51993dc6d2bf,439,Llama-2-7b-chat-hf,0,1,0,0.0034046173095703125,0.12000000000000001,max_entail,1,False
case_4f0d9f81217daa4a,439,Llama-3.1-8B-Instruct,1,1,0,0.0112762451171875,0.12000000000000001,max_entail,1,False
case_b753ed08963b1ab4,439,Mistral-7B-Instruct-v0.1,2,1,0,0.007518768310546875,0.12000000000000001,max_entail,1,False
case_b7aea8b71b66a62a,439,Mistral-7B-Instruct-v0.3,3,1,0,0.0050048828125,0.12000000000000001,max_entail,1,False
case_cad827b09f4fb1c1,641,Llama-2-7b-chat-hf,0,0,1,0.304931640625,0.12000000000000001,max_entail,1,False
case_947614fc3b0f97b8,641,Llama-3.1-8B-Instruct,1,1,0,0.02374267578125,0.12000000000000001,max_entail,3,False
case_01b9f5bc2e6e99d2,641,Mistral-7B-Instruct-v0.1,2,1,0,0.0430908203125,0.12000000000000001,max_entail,1,False
case_21b07407ae032700,434,Llama-2-7b-chat-hf,0,1,0,0.0626220703125,0.12000000000000001,max_entail,2,False
case_c2608a10e2baca17,434,Llama-3.1-8B-Instruct,1,1,0,0.021942138671875,0.12000000000000001,max_entail,1,False
case_9c7009942b68ebf2,434,Mistral-7B-Instruct-v0.1,2,1,0,0.023162841796875,0.12000000000000001,max_entail,1,False
case_dfedbab26b630eb3,434,Mistral-7B-Instruct-v0.3,3,1,0,0.021697998046875,0.12000000000000001,max_entail,1,False
case_390ac7d6af634b6f,434,Llama-3.1-8B-Instruct,1,1,0,0.036224365234375,0.12000000000000001,max_entail,1,False
case_0b8e9d78fe7390ba,434,Mistral-7B-Instruct-v0.1,2,1,0,0.001567840576171875,0.12000000000000001,max_entail,1,False
case_4f81bd9c932a3d0d,434,Mistral-7B-Instruct-v0.3,3,1,0,0.00858306884765625,0.12000000000000001,max_entail,1,False
case_4002b997c6ad47f3,93,Llama-2-7b-chat-hf,0,0,1,0.307861328125,0.12000000000000001,max_entail,2,False
case_639bb5a7e3f9b5e6,93,Mistral-7B-Instruct-v0.1,2,0,1,0.802734375,0.12000000000000001,max_entail,1,False
case_22f6629f2f0275eb,93,Mistral-7B-Instruct-v0.3,3,0,1,0.1273193359375,0.12000000000000001,max_entail,2,False
case_329eb7e2caa3fddd,93,Llama-3.1-8B-Instruct,1,1,0,0.0187530517578125,0.12000000000000001,max_entail,1,False
case_85c3df0e610c32f6,93,Mistral-7B-Instruct-v0.3,3,1,0,0.002819061279296875,0.12000000000000001,max_entail,1,False
case_863b9b9fca328473,486,Llama-2-7b-chat-hf,0,0,1,0.8154296875,0.12000000000000001,max_entail,1,False
case_69d4287922d09fe6,486,Mistral-7B-Instruct-v0.1,2,0,1,0.479248046875,0.12000000000000001,max_entail,1,False
case_f11745b0d7d0b588,486,Mistral-7B-Instruct-v0.3,3,0,1,0.287109375,0.12000000000000001,max_entail,1,False
case_f449613422809b1c,486,Llama-2-7b-chat-hf,0,0,1,0.376953125,0.12000000000000001,max_entail,1,False
case_1366acbc88f46a83,486,Llama-3.1-8B-Instruct,1,1,0,0.029998779296875,0.12000000000000001,max_entail,1,False
case_3ffcc693112f0917,486,Mistral-7B-Instruct-v0.1,2,0,1,0.2308349609375,0.12000000000000001,max_entail,1,False
case_d0339ed21cef655d,486,Mistral-7B-Instruct-v0.3,3,0,1,0.64892578125,0.12000000000000001,max_entail,1,False
case_c80888f6cf7af583,1534,Llama-2-7b-chat-hf,0,1,0,0.0167694091796875,0.12000000000000001,max_entail,1,False
case_8a8b12c2f6e5e617,1534,Llama-2-7b-chat-hf,0,0,1,0.92626953125,0.12000000000000001,max_entail,2,False
case_3cc821aff791131f,1534,Llama-3.1-8B-Instruct,1,1,0,0.031768798828125,0.12000000000000001,max_entail,1,False
case_e61507eae0c1de98,1397,Llama-3.1-8B-Instruct,1,1,0,0.01415252685546875,0.12000000000000001,max_entail,1,False
case_b16c3ad2a5d7427d,1397,Mistral-7B-Instruct-v0.3,3,1,0,0.0162353515625,0.12000000000000001,max_entail,1,False
case_0f062e178ca16db7,1397,Llama-2-7b-chat-hf,0,0,1,0.140869140625,0.12000000000000001,max_entail,2,False
case_6fccd7ac43aeb21c,1397,Llama-3.1-8B-Instruct,1,1,0,0.01560211181640625,0.12000000000000001,max_entail,2,False
case_4cefa0927e709235,1397,Mistral-7B-Instruct-v0.1,2,1,0,0.007965087890625,0.12000000000000001,max_entail,1,False
case_0877e366d59a8af0,1397,Mistral-7B-Instruct-v0.3,3,1,0,0.00390625,0.12000000000000001,max_entail,1,False
case_ae1accd5e553345e,1096,Mistral-7B-Instruct-v0.3,3,0,1,0.91796875,0.12000000000000001,max_entail,2,False
case_08179e39c97e9a87,1096,Llama-2-7b-chat-hf,0,0,1,0.9326171875,0.12000000000000001,max_entail,2,False
case_c594b9f08aeec0e2,1096,Llama-3.1-8B-Instruct,1,1,0,0.0166473388671875,0.12000000000000001,max_entail,1,False
case_52fe31438c11641f,1096,Mistral-7B-Instruct-v0.1,2,1,0,0.01207733154296875,0.12000000000000001,max_entail,1,False
case_700535dfc7491f80,1096,Mistral-7B-Instruct-v0.3,3,1,0,0.035308837890625,0.12000000000000001,max_entail,1,False
case_354178f4e75a4767,1007,Llama-2-7b-chat-hf,0,0,1,0.360595703125,0.12000000000000001,max_entail,1,False
case_c2b3a9188c9ccd45,1007,Llama-3.1-8B-Instruct,1,1,0,0.057281494140625,0.12000000000000001,max_entail,1,False
case_9ed10e3b93963e5b,1007,Mistral-7B-Instruct-v0.3,3,1,0,0.00792694091796875,0.12000000000000001,max_entail,1,False
case_3ddb163aad55bb58,1007,Llama-3.1-8B-Instruct,1,1,0,0.023773193359375,0.12000000000000001,max_entail,1,False
